# RDF data (Ar - Ar) 
# r, Å; g(r); Distance histogram 
 3.900        2.188       55.371
 3.925        2.120       54.345
 3.950        2.033       52.775
 3.975        1.968       51.718
 4.000        1.908       50.793
 4.025        1.843       49.681
 4.050        1.778       48.513
 4.075        1.712       47.288
 4.100        1.656       46.310
 4.125        1.589       44.986
 4.150        1.536       44.005
 4.175        1.487       43.121
 4.200        1.426       41.854
 4.225        1.378       40.931
 4.250        1.337       40.176
 4.275        1.285       39.067
 4.300        1.239       38.126
 4.325        1.206       37.523
 4.350        1.167       36.724
 4.375        1.131       36.013
 4.400        1.100       35.412
 4.425        1.074       34.979
 4.450        1.040       34.257
 4.475        1.013       33.743
 4.500        0.983       33.114
 4.525        0.956       32.548
 4.550        0.933       32.122
 4.575        0.911       31.722
 4.600        0.891       31.350
 4.625        0.873       31.079
 4.650        0.856       30.791
 4.675        0.838       30.461
 4.700        0.825       30.305
 4.725        0.800       29.718
 4.750        0.789       29.596
 4.775        0.776       29.417
 4.800        0.758       29.046
 4.825        0.761       29.462
 4.850        0.749       29.302
 4.875        0.729       28.814
 4.900        0.722       28.831
 4.925        0.713       28.778
 4.950        0.701       28.572
 4.975        0.701       28.881
 5.000        0.692       28.779
 5.025        0.686       28.825
 5.050        0.673       28.564
 5.075        0.677       28.987
 5.100        0.675       29.217
 5.125        0.667       29.158
 5.150        0.663       29.255
 5.175        0.661       29.468
 5.200        0.654       29.438
 5.225        0.663       30.129
 5.250        0.651       29.862
 5.275        0.657       30.401
 5.300        0.653       30.505
 5.325        0.652       30.766
 5.350        0.659       31.374
 5.375        0.662       31.834
 5.400        0.663       32.160
 5.425        0.662       32.414
 5.450        0.665       32.873
 5.475        0.669       33.363
 5.500        0.672       33.812
 5.525        0.673       34.176
 5.550        0.678       34.732
 5.575        0.687       35.508
 5.600        0.695       36.278
 5.625        0.700       36.851
 5.650        0.705       37.439
 5.675        0.711       38.105
 5.700        0.713       38.525
 5.725        0.727       39.627
 5.750        0.734       40.348
 5.775        0.746       41.381
 5.800        0.753       42.130
 5.825        0.760       42.911
 5.850        0.771       43.904
 5.875        0.789       45.322
 5.900        0.790       45.730
 5.925        0.811       47.344
 5.950        0.815       47.981
 5.975        0.828       49.176
 6.000        0.834       49.951
 6.025        0.853       51.511
 6.050        0.864       52.630
 6.075        0.876       53.772
 6.100        0.893       55.275
 6.125        0.900       56.178
 6.150        0.914       57.532
 6.175        0.930       59.001
 6.200        0.942       60.224
 6.225        0.956       61.635
 6.250        0.974       63.299
 6.275        0.977       64.015
 6.300        0.995       65.689
 6.325        1.007       66.993
 6.350        1.016       68.137
 6.375        1.026       69.377
 6.400        1.042       70.991
 6.425        1.048       71.995
 6.450        1.068       73.916
 6.475        1.076       75.021
 6.500        1.093       76.838
 6.525        1.097       77.678
 6.550        1.113       79.464
 6.575        1.115       80.189
 6.600        1.128       81.717
 6.625        1.138       83.071
 6.650        1.156       85.065
 6.675        1.154       85.516
 6.700        1.176       87.854
 6.725        1.176       88.461
 6.750        1.179       89.334
 6.775        1.194       91.211
 6.800        1.199       92.208
 6.825        1.206       93.458
 6.850        1.214       94.728
 6.875        1.213       95.367
 6.900        1.220       96.632
 6.925        1.228       97.948
 6.950        1.232       99.003
 6.975        1.231       99.640
 7.000        1.229      100.187
 7.025        1.229      100.939
 7.050        1.231      101.764
 7.075        1.235      102.870
 7.100        1.233      103.406
 7.125        1.227      103.596
 7.150        1.226      104.266
 7.175        1.225      104.872
 7.200        1.216      104.891
 7.225        1.222      106.082
 7.250        1.213      106.073
 7.275        1.193      105.028
 7.300        1.198      106.189
 7.325        1.192      106.354
 7.350        1.181      106.096
 7.375        1.170      105.888
 7.400        1.163      105.932
 7.425        1.154      105.871
 7.450        1.149      106.128
 7.475        1.138      105.772
 7.500        1.136      106.265
 7.525        1.130      106.454
 7.550        1.115      105.688
 7.575        1.102      105.195
 7.600        1.096      105.308
 7.625        1.088      105.228
 7.650        1.078      104.968
 7.675        1.059      103.769
 7.700        1.049      103.489
 7.725        1.047      103.917
 7.750        1.040      103.961
 7.775        1.029      103.510
 7.800        1.027      103.946
 7.825        1.016      103.441
 7.850        1.009      103.475
 7.875        0.991      102.290
 7.900        0.986      102.365
 7.925        0.978      102.232
 7.950        0.967      101.706
 7.975        0.966      102.211
 8.000        0.959      102.090
 8.025        0.951      101.904
 8.050        0.945      101.903
 8.075        0.940      101.981
 8.100        0.933      101.813
 8.125        0.927      101.804
 8.150        0.922      101.916
 8.175        0.919      102.152
 8.200        0.918      102.657
 8.225        0.915      102.949
 8.250        0.907      102.731
 8.275        0.899      102.354
 8.300        0.900      103.157
 8.325        0.898      103.531
 8.350        0.892      103.453
 8.375        0.890      103.869
 8.400        0.890      104.512
 8.425        0.892      105.351
 8.450        0.886      105.275
 8.475        0.886      105.840
 8.500        0.883      106.096
 8.525        0.885      106.996
 8.550        0.883      107.439
 8.575        0.881      107.746
 8.600        0.880      108.219
 8.625        0.883      109.293
 8.650        0.882      109.731
 8.675        0.883      110.550
 8.700        0.887      111.647
 8.725        0.885      112.111
 8.750        0.889      113.273
 8.775        0.888      113.694
 8.800        0.891      114.832
 8.825        0.893      115.636
 8.850        0.896      116.689
 8.875        0.900      117.866
 8.900        0.900      118.550
 8.925        0.900      119.201
 8.950        0.905      120.623
 8.975        0.911      122.099
 9.000        0.914      123.215
 9.025        0.923      125.016
 9.050        0.922      125.599
 9.075        0.926      126.914
 9.100        0.932      128.342
 9.125        0.934      129.313
 9.150        0.935      130.181
 9.175        0.945      132.338
 9.200        0.952      134.030
 9.225        0.955      135.145
 9.250        0.957      136.213
 9.275        0.964      137.939
 9.300        0.969      139.485
 9.325        0.972      140.595
 9.350        0.979      142.368
 9.375        0.980      143.246
 9.400        0.984      144.612
 9.425        0.990      146.339
 9.450        0.996      147.923
 9.475        0.998      149.121
 9.500        1.003      150.611
 9.525        1.010      152.454
 9.550        1.008      153.007
 9.575        1.013      154.476
 9.600        1.025      157.096
 9.625        1.027      158.225
 9.650        1.028      159.327
 9.675        1.035      161.112
 9.700        1.031      161.326
 9.725        1.036      163.064
 9.750        1.043      164.923
 9.775        1.049      166.713
 9.800        1.053      168.171
 9.825        1.051      168.790
 9.850        1.051      169.702
 9.875        1.054      170.961
 9.900        1.056      172.191
 9.925        1.065      174.464
 9.950        1.064      175.233
 9.975        1.065      176.308
10.000        1.062      176.595
